AK-47	WARS	*HUNGARIAN REVOLUTION OF 1956\N*VIETNAM WAR\N*SEE OTHER CONFLICTS AND WARS
PECHORA	WARS	KOSOVO WAR
PECHORA	WARS	IRAN–IRAQ WAR
PECHORA	WARS	GULF WAR
PECHORA	WARS	ANGOLAN CIVIL WAR
9K33 OSA	WARS	1982
9K31 STRELA-1	WARS	ARAB-ISRAELI CONFLICT
9K31 STRELA-1	WARS	WESTERN SAHARA WAR
9K31 STRELA-1	WARS	YUGOSLAV WARS
9K31 STRELA-1	WARS	SOUTH AFRICAN BORDER WAR
9K31 STRELA-1	WARS	MULTINATIONAL FORCE IN LEBANON
9K31 STRELA-1	WARS	IRAN-IRAQ WAR
9K31 STRELA-1	WARS	GULF WAR
9K31 STRELA-1	WARS	2003 INVASION OF IRAQ
BUK MISSILE SYSTEM	WARS	SEE COMBAT SERVICE
MANNLICHER M1895	WARS	BOXER REBELLION
MANNLICHER M1895	WARS	FIRST BALKAN WAR
MANNLICHER M1895	WARS	SECOND BALKAN WAR
MANNLICHER M1895	WARS	WORLD WAR I
MANNLICHER M1895	WARS	RUSSIAN CIVIL WAR
MANNLICHER M1895	WARS	AUSTRO-SLOVENE CONFLICT IN CARINTHIA
MANNLICHER M1895	WARS	REVOLUTIONS AND INTERVENTIONS IN HUNGARY
MANNLICHER M1895	WARS	SECOND ITALO-ETHIOPIAN WAR
MANNLICHER M1895	WARS	SPANISH CIVIL WAR
MANNLICHER M1895	WARS	SECOND SINO-JAPANESE WAR
MANNLICHER M1895	WARS	SUDETENDEUTSCHES FREIKORPS
MANNLICHER M1895	WARS	WORLD WAR II
WZ. 35 ANTI-TANK RIFLE	WARS	WORLD WAR II
M163 VADS	WARS	VIETNAM WAR
M163 VADS	WARS	WESTERN SAHARA WAR
M163 VADS	WARS	1982
M163 VADS	WARS	UNITED STATES INVASION OF PANAMA
M163 VADS	WARS	PERSIAN GULF WAR
BOYS ANTI-TANK RIFLE	WARS	WORLD WAR II
CROTALE	WARS	IRAN-IRAQ WAR
CROTALE	WARS	SOUTH AFRICAN BORDER WAR
MP 18	WARS	WORLD WAR I
MP 18	WARS	SECOND SINO-JAPANESE WAR
MP 18	WARS	CHACO WAR
MP 18	WARS	CHINESE CIVIL WAR
MP 18	WARS	WORLD WAR II
MP 18	WARS	SPANISH CIVIL WAR
BTR-60	WARS	SEE LIST OF CONFLICTS
SEDGLEY OSS .38	WARS	WORLD WAR II
FRENCH 100 MM NAVAL GUN	WARS	GULF WAR
WALTHER P38	WARS	WORLD WAR II
WALTHER P38	WARS	PORTUGUESE COLONIAL WAR
MG 131 MACHINE GUN	WARS	WORLD WAR II
BRITISH HEAVY TANKS OF WORLD WAR I	WARS	WORLD WAR I
BRITISH HEAVY TANKS OF WORLD WAR I	WARS	RUSSIAN CIVIL WAR
BRITISH HEAVY TANKS OF WORLD WAR I	WARS	GERMAN REVOLUTION OF 1918–19
MG FF CANNON	WARS	WORLD WAR II
ROLLS-ROYCE ARMOURED CAR	WARS	WORLD WAR I
ROLLS-ROYCE ARMOURED CAR	WARS	IRISH CIVIL WAR
ROLLS-ROYCE ARMOURED CAR	WARS	WORLD WAR II
T-70	WARS	WORLD WAR II
MAUSER 1918 T-GEWEHR	WARS	WORLD WAR I
MAUSER 1918 T-GEWEHR	WARS	GERMAN REVOLUTION OF 1918–19
FN SCAR	WARS	WAR IN AFGHANISTAN
FN SCAR	WARS	IRAQ WAR
FN SCAR	WARS	CENTRAL AFRICAN REPUBLIC CIVIL WAR
CRUISER MK III	WARS	SECOND WORLD WAR
R-14 CHUSOVAYA	WARS	COLD WAR
GAMMON BOMB	WARS	WORLD WAR II
CLOSE QUARTERS BATTLE RECEIVER	WARS	WAR IN AFGHANISTAN
CLOSE QUARTERS BATTLE RECEIVER	WARS	IRAQ WAR
UNITED STATES ARMY SQUAD DESIGNATED MARKSMAN RIFLE	WARS	WAR IN AFGHANISTAN
UNITED STATES ARMY SQUAD DESIGNATED MARKSMAN RIFLE	WARS	OPERATION IRAQI FREEDOM
HAWKINS GRENADE	WARS	WORLD WAR II
NO 1 GRENADE	WARS	WORLD WAR I
ZSU-57-2	WARS	SEE SERVICE HISTORY AND COMBAT HISTORY
DREYSE NEEDLE GUN	WARS	AUSTRO-PRUSSIAN WAR
DREYSE NEEDLE GUN	WARS	SECOND SCHLESWIG WAR
DREYSE NEEDLE GUN	WARS	FRANCO-PRUSSIAN WAR
DREYSE NEEDLE GUN	WARS	ROMANIAN WAR OF INDEPENDENCE
FIM-43 REDEYE	WARS	VIETNAM WAR
FIM-43 REDEYE	WARS	SOVIET WAR IN AFGHANISTAN
FIM-43 REDEYE	WARS	NICARAGUAN REVOLUTION
TYPE 81 ASSAULT RIFLE	WARS	SINO-VIETNAMESE CONFLICTS 1979–1990
TYPE 81 ASSAULT RIFLE	WARS	SRI LANKAN CIVIL WAR
TYPE 81 ASSAULT RIFLE	WARS	INTERNAL CONFLICT IN BURMA
AGM-45 SHRIKE	WARS	VIETNAM WAR
AGM-45 SHRIKE	WARS	YOM KIPPUR WAR,
AGM-45 SHRIKE	WARS	FALKLANDS WAR, OPERATION EL DORADO CANYON, GULF WAR
AGM-12 BULLPUP	WARS	VIETNAM WAR
RHEINMETALL MG 3	WARS	IRAN-IRAQ WAR
RHEINMETALL MG 3	WARS	TURKEY-PKK CONFLICT
RHEINMETALL MG 3	WARS	WAR IN AFGHANISTAN
RHEINMETALL MG 3	WARS	YEMENI CIVIL WAR
PGM HéCATE II	WARS	WAR IN AFGHANISTAN
PGM HéCATE II	WARS	OPERATION SERVAL
M56 SCORPION	WARS	VIETNAM WAR
M56 SCORPION	WARS	WESTERN SAHARA WAR
XM25 CDTE	WARS	WAR IN AFGHANISTAN
SPENCER REPEATING RIFLE	WARS	AMERICAN CIVIL WAR
SPENCER REPEATING RIFLE	WARS	AMERICAN INDIAN WARS
SPENCER REPEATING RIFLE	WARS	BOSHIN WAR
SPENCER REPEATING RIFLE	WARS	PARAGUAYAN WAR
SPENCER REPEATING RIFLE	WARS	FRANCO-PRUSSIAN WAR
BL755	WARS	FALKLANDS WAR
BL755	WARS	1991 GULF WAR
BL755	WARS	BOSNIAN WAR
MAC 1934	WARS	WORLD WAR II
MAC 1934	WARS	ALGERIAN WAR
PG-7VR	WARS	IRAQ WAR, FIRST AND SECOND CHECHEN WARS
SEA SKUA	WARS	FALKLANDS WAR
SEA SKUA	WARS	GULF WAR
WINCHESTER MODEL 70	WARS	VIETNAM WAR
QF 2-POUNDER NAVAL GUN	WARS	WORLD WAR I
QF 2-POUNDER NAVAL GUN	WARS	WORLD WAR II
BARRETT M82	WARS	GULF WAR
BARRETT M82	WARS	CIVIL CONFLICT IN THE PHILIPPINES
BARRETT M82	WARS	WAR IN AFGHANISTAN
BARRETT M82	WARS	IRAQ WAR
BARRETT M82	WARS	MEXICAN DRUG WAR
BARRETT M82	WARS	2013
BARRETT M82	WARS	WAR IN DONBASSOPERATION PROTECTIVE EDGEYEMENI CIVIL WAR
EE-9 CASCAVEL	WARS	COLOMBIAN CIVIL WAR
EE-9 CASCAVEL	WARS	WESTERN SAHARA WAR
EE-9 CASCAVEL	WARS	LIBYAN–EGYPTIAN WAR
EE-9 CASCAVEL	WARS	CHADIAN–LIBYAN CONFLICT
EE-9 CASCAVEL	WARS	IRAN-IRAQ WAR
EE-9 CASCAVEL	WARS	GULF WAR
EE-9 CASCAVEL	WARS	SECOND CONGO WAR
EE-9 CASCAVEL	WARS	IRAQ WAR
EE-9 CASCAVEL	WARS	INTERNAL CONFLICT IN BURMA
EE-9 CASCAVEL	WARS	2011
EE-9 CASCAVEL	WARS	LIBYAN CIVIL WAR
EE-9 CASCAVEL	WARS	IRAQI CIVIL WAR
MANNLICHER–SCHöNAUER	WARS	FIRST BALKAN WAR
MANNLICHER–SCHöNAUER	WARS	SECOND BALKAN WAR
MANNLICHER–SCHöNAUER	WARS	WORLD WAR I
MANNLICHER–SCHöNAUER	WARS	GRECO-TURKISH WAR
MANNLICHER–SCHöNAUER	WARS	WORLD WAR II
MANNLICHER–SCHöNAUER	WARS	GREEK CIVIL WAR
MK 14 ENHANCED BATTLE RIFLE	WARS	WAR IN AFGHANISTAN
MK 14 ENHANCED BATTLE RIFLE	WARS	IRAQ WAR
MK 14 ENHANCED BATTLE RIFLE	WARS	SYRIAN CIVIL WAR
YASIN	WARS	AL-AQSA INTIFADA
YASIN	WARS	GAZA WAR
M2 HYDE	WARS	WORLD WAR II
INSAS RIFLE	WARS	KARGIL WAR
INSAS RIFLE	WARS	NEPALESE CIVIL WAR
INSAS RIFLE	WARS	NAXALITE–MAOIST INSURGENCY
ŠKORPION	WARS	VIETNAM WAR
ŠKORPION	WARS	YUGOSLAV WARS
NEUBAUFAHRZEUG	WARS	WORLD WAR II
TYPE 100 SUBMACHINE GUN	WARS	SECOND SINO-JAPANESE WAR
TYPE 100 SUBMACHINE GUN	WARS	SECOND WORLD WAR
TYPE 100 SUBMACHINE GUN	WARS	INDONESIAN NATIONAL REVOLUTION
TYPE 100 SUBMACHINE GUN	WARS	FIRST INDOCHINA WAR
TYPE 100 SUBMACHINE GUN	WARS	KOREAN WAR
TYPE 100 SUBMACHINE GUN	WARS	MALAYAN EMERGENCY
TYPE 100 SUBMACHINE GUN	WARS	VIETNAM WAR
AZON	WARS	WORLD WAR II
22	WARS	WORLD WAR II
HJ-8	WARS	YUGOSLAV WARS
HJ-8	WARS	SYRIAN CIVIL WAR
HJ-8	WARS	IRAQI CIVIL WAR
DD TANK	WARS	WORLD WAR II
ASLAV	WARS	IRAQ WAR
ASLAV	WARS	WAR IN AFGHANISTAN
ASLAV	WARS	UNITED NATIONS TRANSITIONAL ADMINISTRATION IN EAST TIMOR
FB PM-63	WARS	WARSAW PACT INVASION OF CZECHOSLOVAKIA
FB PM-63	WARS	VIETNAM WAR
FB PM-63	WARS	SINO-VIETNAMESE CONFLICTS 1979–90
FB PM-63	WARS	ISRAELI-ARAB CONFLICT
FB PM-63	WARS	IRAN-IRAQ WAR
FB PM-63	WARS	GULF WAR
FB PM-63	WARS	IRAQ WAR
FB PM-63	WARS	WAR IN DONBASS
HUMBER ARMOURED CAR	WARS	WORLD WAR II
HUMBER ARMOURED CAR	WARS	PORTUGUESE-INDIAN WAR
HUMBER ARMOURED CAR	WARS	SINO-INDIAN WAR
SPRINGFIELD MODEL 1861	WARS	AMERICAN CIVIL WAR
SPRINGFIELD MODEL 1861	WARS	AMERICAN INDIAN WARS
LEMAT REVOLVER	WARS	AMERICAN CIVIL WAR
VICKERS S	WARS	SECOND WORLD WAR
PINAKA MULTI BARREL ROCKET LAUNCHER	WARS	KARGIL WAR
3,7CM KPÚV VZ. 37	WARS	WORLD WAR II
ORDNANCE QF 6-POUNDER	WARS	WORLD WAR II
ORDNANCE QF 6-POUNDER	WARS	KOREAN WAR
ORDNANCE QF 6-POUNDER	WARS	1956
ORDNANCE QF 2-POUNDER	WARS	WORLD WAR II
FB TANTAL	WARS	KOSOVO WAR, UNDOF, IRAQI INSURGENCY, SYRIAN CIVIL WAR
TYPE 2 20 MM AA MACHINE CANNON	WARS	WORLD WAR II
TYPE 97 AUTOMATIC CANNON	WARS	SECOND SINO-JAPANESE WAR
TYPE 97 AUTOMATIC CANNON	WARS	BATTLE OF LAKE KHASAN
TYPE 97 AUTOMATIC CANNON	WARS	BATTLES OF KHALKHIN GOL
TYPE 97 AUTOMATIC CANNON	WARS	WORLD WAR II
TYPE 11 75 MM AA GUN	WARS	SECOND SINO-JAPANESE WAR
TYPE 98 20 MM AA MACHINE CANNON	WARS	WORLD WAR II
TYPE 98 20 MM AA MACHINE CANNON	WARS	INDONESIAN NATIONAL REVOLUTION
TYPE 99 88 MM AA GUN	WARS	WORLD WAR II
TYPE 4 75 MM AA GUN	WARS	WORLD WAR II
TYPE 14 10 CM AA GUN	WARS	SECOND SINO-JAPANESE WAR
TYPE 14 10 CM AA GUN	WARS	WORLD WAR II
TYPE 3 12 CM AA GUN	WARS	WORLD WAR II
TYPE 88 75 MM AA GUN	WARS	SECOND SINO-JAPANESE WAR
TYPE 88 75 MM AA GUN	WARS	SOVIET-JAPANESE BORDER WARS
TYPE 88 75 MM AA GUN	WARS	WORLD WAR II
TYPE 5 15 CM AA GUN	WARS	WORLD WAR II
TYPE 10 120 MM AA GUN	WARS	SECOND WORLD WAR
AA GUN	WARS	WORLD WAR II
SPRINGFIELD MODEL 1863	WARS	AMERICAN CIVIL WAR
HECKLER & KOCH AG36	WARS	WAR IN AFGHANISTAN
HECKLER & KOCH AG36	WARS	IRAQ WAR
TYPE 1 HO-HA	WARS	WORLD WAR II
HOTCHKISS M1914 MACHINE GUN	WARS	MEXICAN REVOLUTION
HOTCHKISS M1914 MACHINE GUN	WARS	WORLD WAR I
HOTCHKISS M1914 MACHINE GUN	WARS	POLISH–SOVIET WAR
HOTCHKISS M1914 MACHINE GUN	WARS	WORLD WAR II
HOTCHKISS M1914 MACHINE GUN	WARS	CONSTITUTIONALIST REVOLUTION
HOTCHKISS M1914 MACHINE GUN	WARS	SECOND ITALO-ETHIOPIAN WAR
HOTCHKISS M1914 MACHINE GUN	WARS	SPANISH CIVIL WAR
HOTCHKISS M1914 MACHINE GUN	WARS	SECOND SINO-JAPANESE WAR
HOTCHKISS M1914 MACHINE GUN	WARS	FIRST INDOCHINA WAR
HOTCHKISS M1914 MACHINE GUN	WARS	ALGERIAN WAR
FEDOROV AVTOMAT	WARS	WORLD WAR I
FEDOROV AVTOMAT	WARS	RUSSIAN REVOLUTION
FEDOROV AVTOMAT	WARS	RUSSIAN CIVIL WAR
FEDOROV AVTOMAT	WARS	WINTER WAR
WIST-94	WARS	2003 IRAQ WAR
WIST-94	WARS	WAR IN AFGHANISTAN
RAM TANK	WARS	SECOND WORLD WAR
OERLIKON 20 MM CANNON	WARS	WORLD WAR II, VARIOUS
GUN CARRIER MARK I	WARS	WORLD WAR I
PM M1910	WARS	WORLD WAR I
PM M1910	WARS	RUSSIAN REVOLUTION
PM M1910	WARS	RUSSIAN CIVIL WAR
PM M1910	WARS	POLISH–SOVIET WAR
PM M1910	WARS	FINNISH CIVIL WAR
PM M1910	WARS	SPANISH CIVIL WAR
PM M1910	WARS	WINTER WAR
PM M1910	WARS	CHINESE CIVIL WAR
PM M1910	WARS	WORLD WAR II
PM M1910	WARS	SECOND SINO-JAPANESE WAR
PM M1910	WARS	KOREAN WAR
PM M1910	WARS	VIETNAM WAR
PM M1910	WARS	WAR IN DONBASS
TYPE 99 RIFLE	WARS	CHINESE CIVIL WAR
TYPE 99 RIFLE	WARS	SECOND SINO-JAPANESE WAR
TYPE 99 RIFLE	WARS	WORLD WAR II
TYPE 99 RIFLE	WARS	INDONESIAN NATIONAL REVOLUTION
TYPE 99 RIFLE	WARS	HUKBALAHAP REBELLION
TYPE 99 RIFLE	WARS	SOVIET–JAPANESE BORDER WARS
TYPE 99 RIFLE	WARS	KOREAN WAR
TYPE 99 RIFLE	WARS	MALAYAN EMERGENCY
TYPE 99 RIFLE	WARS	FIRST INDOCHINA WAR
TYPE 99 RIFLE	WARS	VIETNAM WAR
TYPE 11 LIGHT MACHINE GUN	WARS	SECOND SINO-JAPANESE WAR
TYPE 11 LIGHT MACHINE GUN	WARS	SOVIET-JAPANESE BORDER WARS
TYPE 11 LIGHT MACHINE GUN	WARS	WORLD WAR II
TYPE 11 LIGHT MACHINE GUN	WARS	CHINESE CIVIL WAR
TYPE 96 LIGHT MACHINE GUN	WARS	SECOND SINO-JAPANESE WAR
TYPE 96 LIGHT MACHINE GUN	WARS	SOVIET–JAPANESE BORDER CONFLICTS
TYPE 96 LIGHT MACHINE GUN	WARS	WORLD WAR II
TYPE 96 LIGHT MACHINE GUN	WARS	INDONESIAN NATIONAL REVOLUTION
TYPE 96 LIGHT MACHINE GUN	WARS	CHINESE CIVIL WAR
TYPE 96 LIGHT MACHINE GUN	WARS	KOREAN WAR
TYPE 96 LIGHT MACHINE GUN	WARS	HUKBALAHAP REBELLION
TYPE 99 LIGHT MACHINE GUN	WARS	SECOND SINO-JAPANESE WAR
TYPE 99 LIGHT MACHINE GUN	WARS	WORLD WAR II
TYPE 99 LIGHT MACHINE GUN	WARS	INDONESIAN NATIONAL REVOLUTION
TYPE 99 LIGHT MACHINE GUN	WARS	KOREAN WAR
TYPE 99 LIGHT MACHINE GUN	WARS	HUKBALAHAP REBELLION
TYPE 99 LIGHT MACHINE GUN	WARS	CHINESE CIVIL WAR
TYPE 99 LIGHT MACHINE GUN	WARS	VIETNAM WAR
TYPE 92 HEAVY MACHINE GUN	WARS	SECOND SINO-JAPANESE WAR
TYPE 92 HEAVY MACHINE GUN	WARS	WORLD WAR II
TYPE 92 HEAVY MACHINE GUN	WARS	KOREAN WAR
TYPE 92 HEAVY MACHINE GUN	WARS	CHINESE CIVIL WAR
TYPE 92 HEAVY MACHINE GUN	WARS	HUKBALAHAP REBELLION
TYPE 1 HEAVY MACHINE GUN	WARS	WORLD WAR II
TYPE 1 HEAVY MACHINE GUN	WARS	CHINESE CIVIL WAR
TYPE 38 RIFLE	WARS	RUSSIAN CIVIL WAR
TYPE 38 RIFLE	WARS	WORLD WAR I
TYPE 38 RIFLE	WARS	SECOND SINO-JAPANESE WAR
TYPE 38 RIFLE	WARS	WORLD WAR II
TYPE 38 RIFLE	WARS	CHINESE CIVIL WAR
TYPE 38 RIFLE	WARS	INDONESIAN NATIONAL REVOLUTION
TYPE 38 RIFLE	WARS	KOREAN WAR
TYPE 38 RIFLE	WARS	FIRST INDOCHINA WAR
TYPE 38 RIFLE	WARS	VIETNAM WAR
TYPE 97 SNIPER RIFLE	WARS	SECOND SINO-JAPANESE WAR
TYPE 97 SNIPER RIFLE	WARS	WORLD WAR II
TYPE 97 SNIPER RIFLE	WARS	KOREAN WAR
TYPE 97 SNIPER RIFLE	WARS	CHINESE CIVIL WAR
TYPE 44 CARBINE	WARS	WORLD WAR I
TYPE 44 CARBINE	WARS	SECOND SINO-JAPANESE WAR
TYPE 44 CARBINE	WARS	WORLD WAR II
TYPE 44 CARBINE	WARS	KOREAN WAR
TYPE 44 CARBINE	WARS	CHINESE CIVIL WAR
TYPE 26 REVOLVER	WARS	RUSSO-JAPANESE WAR
TYPE 26 REVOLVER	WARS	SECOND SINO-JAPANESE WAR,
TYPE 26 REVOLVER	WARS	WORLD WAR I,
TYPE 26 REVOLVER	WARS	WORLD WAR II
TYPE 94 NAMBU PISTOL	WARS	SECOND SINO-JAPANESE WAR
TYPE 94 NAMBU PISTOL	WARS	WORLD WAR II
TYPE 94 NAMBU PISTOL	WARS	CHINESE CIVIL WAR
DARDO IFV	WARS	OPERATION IRAQI FREEDOM
DARDO IFV	WARS	WAR IN AFGHANISTAN
LIGHT TANK MK VII TETRARCH	WARS	WORLD WAR II
MARK 13 MISSILE LAUNCHER	WARS	COLD WAR
MARK 13 MISSILE LAUNCHER	WARS	TANKER WAR
FOX ARMOURED CAR	WARS	WORLD WAR II
FOX ARMOURED CAR	WARS	PORTUGUESE COLONIAL WAR
STICKY BOMB	WARS	WORLD WAR II
BL 5.5-INCH MEDIUM GUN	WARS	WORLD WAR II
BL 5.5-INCH MEDIUM GUN	WARS	KOREAN WAR
BL 5.5-INCH MEDIUM GUN	WARS	NORTH YEMEN CIVIL WAR
BL 5.5-INCH MEDIUM GUN	WARS	INDONESIA–MALAYSIA CONFRONTATION
BL 5.5-INCH MEDIUM GUN	WARS	ANGOLAN CIVIL WAR
M114 155 MM HOWITZER	WARS	WORLD WAR II
M114 155 MM HOWITZER	WARS	KOREAN WAR
M114 155 MM HOWITZER	WARS	VIETNAM WAR
M114 155 MM HOWITZER	WARS	LEBANESE CIVIL WAR
DAIMLER DINGO	WARS	WORLD WAR II
DAIMLER DINGO	WARS	MALAYAN EMERGENCY
DAIMLER DINGO	WARS	PORTUGUESE COLONIAL WAR
JP233	WARS	OPERATION DESERT STORM
M-84	WARS	GULF WAR
M-84	WARS	YUGOSLAV WARS
ENFIELD REVOLVER	WARS	BRITISH EMPIRE
MAS-36 RIFLE	WARS	WORLD WAR II
MAS-36 RIFLE	WARS	ALGERIAN WAR
MAS-36 RIFLE	WARS	FIRST INDOCHINA WAR
MAS-36 RIFLE	WARS	SUEZ CRISIS
MAS-36 RIFLE	WARS	VIETNAM WAR
MAS-36 RIFLE	WARS	CAMBODIAN CIVIL WAR
MAS-36 RIFLE	WARS	SYRIAN CIVIL WAR
29 LIGHT MACHINE GUN	WARS	RIF WAR
29 LIGHT MACHINE GUN	WARS	WORLD WAR II
29 LIGHT MACHINE GUN	WARS	FIRST INDOCHINA WAR
29 LIGHT MACHINE GUN	WARS	ALGERIAN WAR
29 LIGHT MACHINE GUN	WARS	SUEZ CRISIS
29 LIGHT MACHINE GUN	WARS	VIETNAM WAR
29 LIGHT MACHINE GUN	WARS	CAMBODIAN CIVIL WAR
29 LIGHT MACHINE GUN	WARS	WESTERN SAHARA WAR
M3 SCOUT CAR	WARS	WORLD WAR II
M3 SCOUT CAR	WARS	SECOND SINO-JAPANESE WAR
M3 SCOUT CAR	WARS	CHINESE CIVIL WAR
M3 SCOUT CAR	WARS	1948 ARAB–ISRAELI WAR
M3 SCOUT CAR	WARS	FIRST INDOCHINA WAR
M3 SCOUT CAR	WARS	ALGERIAN WAR
UKM-2000	WARS	IRAQ WAR
UKM-2000	WARS	WAR IN AFGHANISTAN
GEWEHR 98	WARS	BOXER REBELLION
GEWEHR 98	WARS	HERERO AND NAMAQUA GENOCIDE
GEWEHR 98	WARS	XINHAI REVOLUTION
GEWEHR 98	WARS	MEXICAN REVOLUTION
GEWEHR 98	WARS	WORLD WAR I
GEWEHR 98	WARS	1918
GEWEHR 98	WARS	FINNISH CIVIL WAR
GEWEHR 98	WARS	RUSSIAN CIVIL WAR
GEWEHR 98	WARS	TURKISH WAR OF INDEPENDENCE
GEWEHR 98	WARS	SPANISH CIVIL WAR
GEWEHR 98	WARS	WORLD WAR II
GEWEHR 98	WARS	SECOND SINO-JAPANESE WAR
GEWEHR 98	WARS	CHINESE CIVIL WAR
LITTLE DAVID	WARS	WORLD WAR II
ALVIS SALADIN	WARS	SIX DAY WAR
ALVIS SALADIN	WARS	VIETNAM WAR
ALVIS SALADIN	WARS	BIAFRAN WAR
ALVIS SALADIN	WARS	DHOFAR REBELLION
ALVIS SALADIN	WARS	LEBANESE CIVIL WAR
ALVIS SALADIN	WARS	SRI LANKAN CIVIL WAR
M1941 JOHNSON MACHINE GUN	WARS	WORLD WAR II
M1941 JOHNSON MACHINE GUN	WARS	KOREAN WAR
M1941 JOHNSON MACHINE GUN	WARS	HUKBALAHAP REBELLION
M1941 JOHNSON MACHINE GUN	WARS	CUBAN REVOLUTION
ANZA	WARS	KARGIL WAR
L42A1	WARS	DHOFAR REBELLION
L42A1	WARS	FALKLANDS WAR
L42A1	WARS	GULF WAR
ASM-N-2 BAT	WARS	WORLD WAR II
SA VZ. 23	WARS	VIETNAM WAR
SA VZ. 23	WARS	PORTUGUESE COLONIAL WAR
SA VZ. 23	WARS	BAY OF PIGS INVASION
SA VZ. 23	WARS	INVASION OF GRENADA
SA VZ. 23	WARS	SYRIAN CIVIL WAR
RPG-2	WARS	VIETNAM WAR
RPG-2	WARS	LAOTIAN CIVIL WAR
RPG-2	WARS	CAMBODIAN CIVIL WAR
RPG-2	WARS	RHODESIAN BUSH WAR
RPG-2	WARS	CAMBODIAN-VIETNAMESE WAR
RPG-2	WARS	SINO-VIETNAMESE WAR
RPG-2	WARS	THAI–LAOTIAN BORDER WAR
RPG-2	WARS	SOMALI CIVIL WAR
RPG-2	WARS	YUGOSLAV WARS
RPG-2	WARS	2008
RPG-2	WARS	2010
RPG-2	WARS	2011 LIBYAN CIVIL WAR
RPG-2	WARS	SYRIAN CIVIL WAR
MAS-38	WARS	WORLD WAR II
MAS-38	WARS	FIRST INDOCHINA WAR
MAS-38	WARS	VIETNAM WAR
KARL-GERäT	WARS	WORLD WAR II
9M14 MALYUTKA	WARS	VIETNAM WAR
9M14 MALYUTKA	WARS	YOM KIPPUR WAR
9M14 MALYUTKA	WARS	WESTERN SAHARA WAR
9M14 MALYUTKA	WARS	LEBANESE CIVIL WAR
9M14 MALYUTKA	WARS	IRAN–IRAQ WAR
9M14 MALYUTKA	WARS	GULF WAR
9M14 MALYUTKA	WARS	CROATIAN WAR OF INDEPENDENCE
9M14 MALYUTKA	WARS	2006
9M14 MALYUTKA	WARS	FIRST CHECHEN WAR
9M14 MALYUTKA	WARS	SECOND CHECHEN WAR
9M14 MALYUTKA	WARS	SYRIAN CIVIL WAR
9M14 MALYUTKA	WARS	IRAQ WAR
MP35	WARS	WORLD WAR II
BERETTA M12	WARS	VIETNAM WAR
BERETTA M12	WARS	THE TROUBLES
BERETTA M12	WARS	WAR IN AFGHANISTAN
BERETTA M12	WARS	2011 LIBYAN CIVIL WAR
BERETTA MODEL 38	WARS	WORLD WAR II
BłYSKAWICA SUBMACHINE GUN	WARS	WORLD WAR II
CRISTóBAL CARBINE	WARS	CUBAN REVOLUTION
AUSTEN SUBMACHINE GUN	WARS	WORLD WAR II
AUSTEN SUBMACHINE GUN	WARS	RHODESIAN BUSH WAR
OWEN GUN	WARS	WORLD WAR II
OWEN GUN	WARS	MALAYAN EMERGENCY
OWEN GUN	WARS	KOREAN WAR
OWEN GUN	WARS	VIETNAM WAR
OWEN GUN	WARS	LAOTIAN CIVIL WAR
OWEN GUN	WARS	RHODESIAN BUSH WAR
APS-95	WARS	2011
XM148 GRENADE LAUNCHER	WARS	VIETNAM WAR
XM148 GRENADE LAUNCHER	WARS	1989 PHILIPPINE COUP ATTEMPT
DANUVIA 43M SUBMACHINE GUN	WARS	WORLD WAR II
MP 3008	WARS	WORLD WAR II
G7E TORPEDO	WARS	WORLD WAR II
F1 GRENADE	WARS	WORLD WAR II
F1 GRENADE	WARS	HUKBALAHAP REBELLION
F1 GRENADE	WARS	KOREAN WAR
F1 GRENADE	WARS	VIETNAM WAR
F1 GRENADE	WARS	RHODESIAN BUSH WAR
F1 GRENADE	WARS	SIX-DAY WAR
F1 GRENADE	WARS	YOM KIPPUR WAR
F1 GRENADE	WARS	IRAQ WAR
F1 GRENADE	WARS	2011
F1 GRENADE	WARS	SYRIAN CIVIL WAR
F1 GRENADE	WARS	WAR IN DONBASS
RGD-5	WARS	VIETNAM WAR
RGD-5	WARS	SIX-DAY WAR
RGD-5	WARS	YOM KIPPUR WAR
RGD-5	WARS	SOVIET WAR IN AFGHANISTAN
RGD-5	WARS	IRAN-IRAQ WAR
RGD-5	WARS	INVASION OF KUWAIT
RGD-5	WARS	FIRST CHECHEN WAR
RGD-5	WARS	SECOND CHECHEN WAR
RGD-5	WARS	IRAQ WAR
RGD-5	WARS	2008
RGD-5	WARS	2011
RGD-5	WARS	SYRIAN CIVIL WAR
RGD-5	WARS	WAR IN DONBASS
RG-42	WARS	WORLD WAR II
RG-42	WARS	KOREAN WAR
RG-42	WARS	VIETNAM WAR
9K111 FAGOT	WARS	2008
KROPATSCHEK RIFLE	WARS	SECOND BOER WAR
KROPATSCHEK RIFLE	WARS	WORLD WAR I
RP-3	WARS	WORLD WAR II
LOYD CARRIER	WARS	SECOND WORLD WAR
VICKERS K MACHINE GUN	WARS	WORLD WAR II
T-12 ANTITANK GUN	WARS	GULF WAR
T-12 ANTITANK GUN	WARS	INVASION OF DAGESTAN
T-12 ANTITANK GUN	WARS	WAR IN DONBASS
AMX 10 RC	WARS	* WESTERN SAHARA WAR\N* GULF WAR\N* WAR IN AFGHANISTAN\N* OPERATION SERVAL
MP 34	WARS	WORLD WAR II
MP 34	WARS	PORTUGUESE COLONIAL WAR
LIGHT TANK MK VI	WARS	SECOND WORLD WAR
